"timestamp","platform","order_level","order_type","price","volume"
"2025-08-07 13:55:48.249","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:47.149","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:47.149","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:47.149","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:47.149","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:47.149","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:47.149","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:47.149","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:47.149","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:47.149","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:47.149","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:47.149","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:47.149","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:47.149","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:47.149","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:47.149","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:47.149","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:47.149","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:47.149","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:47.149","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:47.149","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:46.050","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:46.050","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:46.050","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:46.050","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:46.050","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:46.050","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:46.050","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:46.050","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:46.050","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:46.050","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:46.050","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:46.050","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:46.050","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:46.050","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:46.050","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:46.050","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:46.050","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:46.050","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:46.050","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:46.050","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:44.948","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:44.948","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:44.948","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:44.948","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:44.948","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:44.948","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:44.948","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:44.948","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:44.948","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:44.948","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:44.948","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:44.948","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:44.948","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:44.948","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:44.948","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:44.948","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:44.948","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:44.948","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:44.948","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:44.948","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:43.849","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:43.849","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:43.849","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:43.849","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:43.849","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:43.849","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:43.849","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:43.849","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:43.849","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:43.849","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:43.849","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:43.849","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:43.849","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:43.849","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:43.849","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:43.849","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:43.849","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:43.849","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:43.849","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:43.849","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:42.748","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:42.748","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:42.748","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:42.748","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:42.748","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:42.748","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:42.748","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:42.748","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:42.748","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:42.748","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:42.748","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:42.748","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:42.748","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:42.748","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:42.748","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:42.748","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:42.748","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:42.748","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:42.748","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:42.748","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:41.649","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:41.649","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:41.649","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:41.649","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:41.649","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:41.649","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:41.649","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:41.649","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:41.649","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:41.649","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:41.649","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:41.649","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:41.649","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:41.649","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:41.649","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:41.649","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:41.649","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:41.649","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:41.649","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:41.649","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:40.549","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:40.549","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:40.549","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:40.549","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:40.549","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:40.549","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:40.549","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:40.549","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:40.549","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:40.549","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:40.549","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:40.549","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:40.549","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:40.549","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:40.549","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:40.549","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:40.549","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:40.549","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:40.549","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:40.549","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:39.448","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:39.448","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:39.448","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:39.448","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:39.448","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:39.448","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:39.448","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:39.448","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:39.448","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:39.448","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:39.448","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:39.448","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:39.448","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:39.448","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:39.448","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:39.448","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:39.448","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:39.448","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:39.448","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:39.448","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:38.386","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:38.386","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:38.386","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:38.386","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:38.386","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:38.386","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:38.386","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:38.386","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:38.386","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:38.386","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:38.386","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:38.386","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:38.386","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:38.386","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:38.386","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:38.386","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:38.386","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:38.386","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:38.386","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:38.386","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:36.949","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:36.949","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:36.949","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:36.949","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:36.949","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:36.949","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:36.949","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:36.949","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:36.949","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:36.949","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:36.949","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:36.949","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:36.949","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:36.949","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:36.949","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:36.949","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:36.949","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:36.949","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:36.949","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:36.949","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:35.848","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:35.848","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:35.848","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:35.848","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:35.848","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:35.848","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:35.848","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:35.848","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:35.848","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:35.848","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:35.848","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:35.848","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:35.848","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:35.848","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:35.848","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:35.848","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:35.848","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:35.848","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:35.848","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:35.848","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:34.748","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:34.748","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:34.748","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:34.748","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:34.748","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:34.748","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:34.748","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:34.748","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:34.748","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:34.748","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:34.748","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:34.748","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:34.748","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:34.748","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:34.748","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:34.748","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:34.748","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:34.748","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:34.748","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:34.748","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:33.649","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:33.649","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:33.649","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:33.649","Binance",7,"Ask",116036.69,0.0001
